EvID,PaperID,Vote,v_5,v_6,v_6_coded,v_5_6_merged,v_11,v_11_coded,v_12,v_14,v_15,v_16,v_16_coded,v_15_16_merged,v_19,v_19_coded,v_124,v_118,v_119,v_120,v_121
36,265,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
36,316,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
36,347,Unimportant,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
36,361,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
36,383,Essential,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
36,402,Worthwhile,Project Manager,NotAnswered,NotAnswered,Project Manager,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Semiconductor ,Hardware,Germany,quoted,quoted,not quoted,not quoted
37,21,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,24,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,45,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,275,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,297,Essential,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,330,Essential,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,375,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
37,413,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,4,4.0,Yes,Medium (5-10),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Telecommunication,ICT,Germany,quoted,quoted,quoted,not quoted
38,73,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,81,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,95,Essential,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,102,Unimportant,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,156,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,221,Essential,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,255,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,259,Essential,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,265,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,278,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,366,Essential,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,370,Worthwhile,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,406,Unimportant,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,409,Essential,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
38,411,Unimportant,Other (please specify),Marketing,Context Roles,Context Roles,1,1.0,No,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Software Engineering ,Software,Canada,not quoted,quoted,not quoted,not quoted
39,24,Essential,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,30,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,49,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,178,Unwise,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,182,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,195,Unwise,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,227,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,290,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,319,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,323,Essential,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,324,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,327,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,339,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,356,Unimportant,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
39,398,Worthwhile,Product Owner,NotAnswered,NotAnswered,Product Owner,7,7.0,Yes,Larger (10-49),Hybrid / mix of embedded systems and information systems,NotAnswered,NotAnswered,Hybrid / mix of embedded systems and information systems,Building Technologies ,Infrastructure,Switzerland,quoted,not quoted,not quoted,not quoted
40,15,Worthwhile,Other (please specify),Requirements Engineer AND product owner depending on the project,Multiple Roles,Multiple Roles,8,8.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Logistics,Transportation,Germany,quoted,not quoted,not quoted,not quoted
40,20,Essential,Other (please specify),Requirements Engineer AND product owner depending on the project,Multiple Roles,Multiple Roles,8,8.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Logistics,Transportation,Germany,quoted,not quoted,not quoted,not quoted
40,91,Unimportant,Other (please specify),Requirements Engineer AND product owner depending on the project,Multiple Roles,Multiple Roles,8,8.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Logistics,Transportation,Germany,quoted,not quoted,not quoted,not quoted
40,102,Worthwhile,Other (please specify),Requirements Engineer AND product owner depending on the project,Multiple Roles,Multiple Roles,8,8.0,Yes,Larger (10-49),(Business) information systems,NotAnswered,NotAnswered,(Business) information systems,Logistics,Transportation,Germany,quoted,not quoted,not quoted,not quoted
